,Non-canonical,Watson-Crick,Paired with N,Wobble
1358,30,367,0,71
1359,28,356,0,76
1360,32,357,0,72
1361,32,357,0,72
1362,24,374,0,70
1363,27,361,0,65
1364,25,358,4,67
1365,25,362,0,84
1366,26,342,3,55
1367,24,343,2,57
1368,24,376,0,65
1369,23,379,0,63
1370,23,379,0,63
1371,24,373,0,68
1372,24,375,0,66
1373,24,377,0,64
1374,24,375,0,66
1375,26,367,0,70
1376,26,366,0,71
1377,24,341,0,61
1378,25,345,0,56
1379,24,344,0,58
1380,26,338,1,58
1381,26,365,0,58
1382,26,351,0,63
1383,25,356,0,59
1384,23,350,0,63
1385,23,357,0,60
1386,23,354,0,60
1387,27,353,0,60
1388,26,350,0,59
1389,24,351,0,60
1390,28,355,0,58
1391,25,355,0,59
1392,23,350,0,60
1393,27,347,2,58
1394,25,355,0,59
1395,26,347,0,59
1396,25,354,1,60
1397,12,107,0,17
1398,12,107,0,17
1399,12,107,0,17
1400,12,107,0,17
1401,12,107,0,17
1402,12,107,0,17
1403,24,376,0,64
1404,24,379,0,64
1405,24,381,0,62
1406,24,374,0,59
1407,30,355,0,61
1408,23,368,4,58
1409,26,378,0,62
1410,25,378,0,65
1411,16,289,0,71
1412,16,305,0,74
1413,16,314,0,74
1414,21,347,0,74
1415,17,312,0,70
1416,11,225,0,54
1417,22,359,0,83
1418,24,349,0,77
1419,21,358,0,85
1420,22,353,0,84
1421,23,349,0,83
1422,29,365,0,68
1423,28,356,0,66
1424,31,355,0,64
1425,26,359,0,63
1426,28,354,0,61
1427,24,351,0,70
1428,26,352,1,63
1429,26,351,0,63
1430,24,375,0,67
1431,24,382,0,60
1432,28,377,0,59
1433,23,348,0,70
1434,28,360,0,73
1435,23,364,0,63
1436,25,370,0,62
1437,24,360,1,85
1438,15,326,0,75
1439,23,356,0,76
1440,22,353,0,75
1441,15,311,1,81
1442,21,349,1,81
1443,10,239,1,54
1444,22,364,0,84
1445,25,331,0,62
1446,24,360,0,72
1447,14,281,0,49
1448,18,272,0,51
1449,22,272,0,50
1450,15,280,0,49
1451,16,279,0,49
1452,14,282,0,48
1453,24,353,0,56
1454,19,342,0,53
1455,21,368,0,82
1456,31,363,0,68
1457,22,364,0,73
1458,29,369,0,73
1459,36,358,1,76
1460,27,358,0,76
1461,27,363,0,72
1462,33,357,5,76
1463,28,357,0,76
1464,6,153,0,31
1465,6,154,0,30
1466,8,151,0,31
1467,7,153,0,30
1468,7,153,0,30
1469,7,153,0,29
1470,6,154,0,30
1471,9,147,0,34
1472,8,152,0,30
1473,32,347,0,73
1474,25,368,0,61
1475,26,374,0,62
1476,26,374,0,62
1477,26,373,0,65
1478,27,355,0,74
1479,22,354,0,71
1480,22,357,0,69
1481,23,364,0,87
1482,22,343,0,85
1483,22,368,0,80
1484,22,369,0,82
1485,17,276,0,66
1486,17,276,0,66
1487,13,276,0,66
1488,30,341,0,73
1489,30,364,0,68
1490,29,355,0,72
1491,30,356,0,68
1492,32,356,0,66
1493,30,355,0,66
1494,31,352,0,67
1495,31,351,0,66
1496,30,364,0,58
1497,26,369,0,69
1498,28,362,0,71
1499,22,343,1,79
1500,22,347,1,64
1501,28,374,0,54
1502,26,365,0,63
1503,23,372,0,59
1504,23,374,0,57
1505,24,373,0,57
1506,23,370,0,61
1507,23,370,0,61
1508,23,369,0,62
1509,23,373,0,58
1510,23,373,0,58
1511,25,371,0,57
1512,28,367,0,59
1513,23,373,0,58
1514,24,359,0,82
1515,27,354,0,77
1516,27,348,0,80
1517,27,350,0,78
1518,25,376,0,65
1519,23,359,0,61
1520,24,359,0,82
1521,17,315,0,62
1522,28,366,0,69
1523,30,364,0,70
1524,29,369,0,68
1525,30,367,0,69
1526,29,368,0,70
1527,9,187,3,46
1528,9,195,0,48
1529,9,182,0,48
1530,27,362,0,84
1531,26,361,0,86
1532,24,362,0,63
1533,27,362,0,60
1534,24,366,0,59
1535,23,369,0,57
1536,23,371,0,55
1537,22,351,0,61
1538,23,364,0,62
1539,24,366,0,59
1540,23,363,0,63
1541,23,367,0,59
1542,23,359,0,58
1543,24,359,0,57
1544,24,365,0,60
1545,23,373,1,60
1546,25,364,0,60
1547,23,366,0,60
1548,23,362,0,63
1549,24,365,0,60
1550,23,367,0,59
1551,24,366,0,59
1552,23,364,0,62
1553,23,364,0,62
1554,25,367,0,57
1555,25,361,0,63
1556,24,368,0,58
1557,23,369,0,57
1558,25,378,0,65
1559,26,378,0,64
1560,22,351,0,59
1561,22,337,0,61
1562,24,358,0,61
1563,18,343,0,59
1564,25,378,0,65
1565,20,330,0,56
1566,27,376,0,65
1567,25,378,0,65
1568,26,376,0,66
1569,25,378,0,65
1570,23,355,0,60
1571,27,354,0,62
1572,26,352,0,60
1573,32,353,0,77
1574,28,343,0,74
1575,26,349,0,74
1576,27,349,0,74
1577,27,344,0,75
1578,27,337,0,77
1579,27,346,0,72
1580,19,330,0,63
1581,22,365,1,72
1582,31,358,0,66
1583,23,359,0,70
1584,28,358,0,69
1585,20,293,0,61
1586,20,293,0,61
1587,20,285,0,69
1588,27,355,0,70
1589,26,362,0,71
1590,28,352,0,74
1591,21,364,0,84
1592,14,288,0,68
1593,25,346,0,69
1594,16,323,0,75
1595,23,360,0,61
1596,29,356,0,75
1597,22,357,0,72
1598,22,359,0,72
1599,22,356,0,73
1600,22,354,0,72
1601,29,352,1,75
1602,26,353,1,64
1603,24,349,0,63
1604,22,335,0,60
1605,27,370,0,63
1606,5,110,0,22
1607,4,108,0,22
1608,25,342,0,65
1609,5,120,0,22
1610,4,112,0,21
1611,15,253,0,65
1612,7,108,0,22
1613,31,355,0,75
1614,30,361,0,71
1615,30,361,0,71
1616,28,361,0,73
1617,29,356,0,76
1618,28,356,0,71
1619,32,359,0,70
1620,27,360,1,69
1621,21,368,0,84
1622,23,370,0,56
1623,24,361,0,64
1624,27,311,1,58
1625,33,288,0,55
1626,24,308,0,58
1627,24,312,10,54
1628,22,300,0,59
1629,26,307,2,63
1630,23,322,3,53
1631,24,304,0,71
1632,28,298,0,61
1633,24,269,0,52
1634,24,319,2,59
1635,21,306,1,53
1636,23,383,0,60
1637,24,381,0,61
1638,24,382,0,60
1639,24,382,0,60
1640,24,379,0,59
1641,24,382,0,60
1642,22,327,0,69
1643,28,374,0,64
1644,16,321,0,76
1645,16,319,0,79
1646,16,324,0,73
1647,6,103,0,17
1648,6,116,1,23
1649,22,362,0,72
1650,22,364,0,72
1651,22,362,0,72
1652,22,359,0,70
1653,32,358,0,69
1654,31,361,0,70
1655,24,359,0,70
1656,27,363,0,69
1657,28,343,0,76
1658,26,337,0,75
1659,19,311,0,51
1660,20,284,0,61
1661,19,283,0,61
1662,19,280,0,61
1663,21,283,0,62
1664,20,290,0,63
1665,22,280,0,63
1666,21,289,0,64
1667,21,283,0,63
1668,22,287,0,63
1669,26,374,0,64
1670,30,362,0,69
1671,10,112,0,13
1672,23,370,0,57
1673,26,357,0,66
1674,27,358,0,76
1675,29,365,0,67
1676,29,366,0,67
1677,30,344,0,66
1678,30,369,0,70
1679,34,358,0,69
1680,35,356,0,70
1681,20,303,0,56
1682,28,363,0,64
1683,20,275,0,56
1684,23,365,0,60
1685,29,360,0,65
1686,23,366,0,60
1687,23,364,0,60
1688,25,357,1,63
1689,21,302,0,64
1690,19,293,1,64
1691,20,317,0,54
1692,21,322,0,66
1693,21,322,0,66
1694,21,322,0,66
1695,21,322,0,66
1696,24,361,0,80
1697,24,361,0,80
1698,24,361,0,80
1699,24,361,0,80
1700,24,361,0,80
1701,24,370,0,72
1702,17,343,0,79
1703,21,323,0,80
1704,22,352,0,83
1705,22,358,0,88
1706,22,352,0,82
1707,23,361,0,86
1708,22,363,0,84
1709,7,91,0,13
1710,25,369,0,67
1711,27,353,0,66
1712,24,361,0,73
1713,24,361,0,73
1714,24,361,0,73
1715,24,361,0,73
1716,24,360,0,74
1717,27,368,0,61
1718,6,112,0,18
1719,21,346,0,64
1720,23,371,0,62
1721,23,354,0,83
1722,5,113,0,20
1723,5,112,0,21
1724,5,114,0,22
1725,6,112,0,23
1726,7,113,0,20
1727,6,113,0,22
1728,6,115,0,20
1729,22,353,0,81
1730,23,350,0,58
1731,17,295,0,62
1732,19,291,0,66
1733,17,302,0,54
1734,20,291,0,64
1735,20,295,0,60
1736,24,367,0,75
1737,23,367,0,76
1738,23,368,0,75
1739,22,368,0,76
1740,22,368,0,76
1741,23,368,0,75
1742,26,367,0,73
1743,22,369,0,75
1744,22,371,0,73
1745,24,368,0,74
1746,23,368,0,75
1747,23,367,0,76
1748,25,367,0,74
1749,22,367,0,72
1750,22,367,0,77
1751,22,367,0,77
1752,22,361,0,73
1753,8,109,0,15
1754,25,324,0,69
1755,16,314,0,74
1756,16,312,0,63
1757,27,303,0,68
1758,26,373,0,66
1759,18,316,0,65
1760,20,324,0,66
1761,24,381,0,61
1762,26,365,0,64
1763,24,360,1,63
1764,25,367,0,64
1765,24,368,0,64
1766,24,368,0,64
1767,27,348,0,63
1768,25,350,0,63
1769,24,361,0,61
1770,24,354,0,61
1771,25,376,0,65
1772,24,368,0,64
1773,24,368,0,64
1774,25,361,0,62
1775,24,352,0,62
1776,23,371,0,62
1777,24,378,0,64
1778,23,373,0,60
1779,25,349,1,60
1780,23,365,1,60
1781,24,380,0,62
1782,24,370,1,61
1783,23,366,1,61
1784,23,373,0,60
1785,23,362,0,61
1786,23,381,0,62
1787,27,356,0,63
1788,28,362,0,58
1789,24,380,0,62
1790,23,381,0,62
1791,28,374,0,64
1792,25,380,0,61
1793,24,374,0,68
1794,24,365,0,81
1795,24,366,0,80
1796,23,372,0,58
1797,15,268,0,58
1798,19,175,0,33
1799,18,308,0,57
1800,20,315,0,54
1801,20,319,0,57
1802,20,320,0,58
1803,21,322,0,55
1804,22,324,0,55
1805,22,320,0,55
1806,20,326,0,58
1807,20,328,0,59
1808,22,322,0,58
1809,23,324,0,55
1810,20,326,0,61
1811,21,324,0,57
1812,22,330,0,55
1813,20,327,0,60
1814,22,333,0,56
1815,21,321,0,60
1816,21,322,0,58
1817,19,319,0,57
1818,20,325,0,59
1819,23,355,0,60
1820,22,345,1,72
1821,27,370,0,69
1822,2,17,0,4
1823,27,362,1,59
1824,24,322,0,71
1825,24,323,0,70
1826,5,97,0,21
1827,6,100,0,26
1828,5,93,0,22
1829,5,93,0,24
1830,5,92,0,23
1831,26,349,0,68
1832,25,350,0,68
1833,7,102,0,22
1834,21,342,0,50
1835,23,353,0,81
1836,23,367,0,62
1837,27,345,0,75
1838,21,310,0,69
1839,24,337,0,69
1840,25,341,0,56
1841,25,341,0,56
1842,8,112,0,22
1843,26,358,1,64
1844,24,376,0,66
1845,27,332,0,64
1846,19,308,0,52
1847,17,156,0,28
1848,16,285,0,70
1849,27,380,0,58
1850,21,341,0,58
1851,26,331,1,57
1852,24,269,3,48
1853,25,355,0,64
1854,26,352,0,57
1855,23,351,0,66
1856,27,357,0,60
1857,24,355,0,62
1858,29,366,0,61
1859,25,353,0,65
1860,23,354,0,65
1861,23,343,2,70
1862,27,345,0,58
1863,30,349,0,74
1864,24,332,0,64
1865,24,336,2,66
1866,25,348,0,66
1867,24,345,0,70
1868,22,332,1,59
1869,25,350,0,65
1870,26,342,2,67
1871,23,365,0,64
1872,23,368,0,65
1873,25,366,0,65
1874,25,363,0,65
1875,26,364,0,66
1876,27,361,0,68
1877,24,364,0,65
1878,25,369,0,68
1879,27,364,0,68
1880,25,369,0,68
1881,24,366,0,70
1882,23,364,6,67
1883,25,367,0,68
1884,26,366,0,68
1885,26,365,0,69
1886,23,364,6,67
1887,20,326,0,67
1888,22,335,0,78
1889,28,365,0,79
1890,25,334,0,60
1891,18,311,3,54
1892,21,340,0,55
1893,21,342,0,62
1894,27,338,0,80
1895,26,340,0,75
1896,26,364,0,68
1897,21,330,0,67
1898,11,198,0,46
1899,11,198,0,46
1900,21,335,0,63
1901,21,341,0,64
1902,22,335,0,63
1903,24,338,0,65
1904,21,346,0,64
1905,21,337,0,66
1906,21,335,0,65
1907,25,348,0,66
1908,23,352,0,66
1909,21,342,0,64
1910,23,341,0,63
1911,25,356,0,69
1912,24,369,0,66
1913,24,369,0,66
1914,25,367,0,67
1915,25,367,0,67
1916,6,103,1,20
1917,6,103,0,21
1918,11,182,0,38
1919,6,99,0,21
1920,7,111,0,23
1921,23,356,0,77
1922,27,351,0,74
1923,21,344,0,79
1924,24,368,0,63
1925,27,365,0,82
1926,21,368,0,82
1927,23,355,0,72
1928,23,347,0,72
1929,26,354,2,60
1930,28,357,2,62
1931,27,360,0,61
1932,25,365,0,61
1933,27,368,0,60
1934,26,355,2,61
1935,26,362,2,61
1936,27,357,0,64
1937,31,333,1,61
1938,28,361,0,61
1939,29,355,1,61
1940,28,361,0,61
1941,24,348,2,66
1942,24,350,0,66
1943,28,347,0,64
1944,27,350,0,61
1945,29,348,0,60
1946,25,354,0,64
1947,27,355,0,60
1948,10,227,0,53
1949,8,201,0,50
1950,10,234,0,53
1951,8,202,0,50
1952,8,201,0,50
1953,8,194,0,48
1954,10,228,0,35
1955,10,215,0,48
1956,11,142,0,26
1957,28,298,0,61
1958,24,306,0,62
1959,32,314,0,61
1960,25,334,0,64
1961,28,360,0,61
1962,25,334,0,68
1963,28,362,0,70
1964,37,358,0,67
1965,24,305,0,61
1966,27,367,0,58
1967,30,358,0,73
1968,15,235,1,46
1969,23,344,0,60
1970,27,370,0,75
1971,4,125,0,24
1972,26,344,0,71
1973,27,343,0,70
1974,25,353,0,71
1975,9,189,0,48
1976,21,351,3,61
1977,31,342,0,71
1978,21,345,0,79
1979,21,355,0,69
1980,30,343,0,72
1981,7,97,0,20
1982,7,99,0,18
1983,7,101,0,16
1984,7,95,0,22
1985,8,98,0,18
1986,8,97,0,19
1987,7,114,0,25
1988,24,372,0,60
1989,24,281,0,61
1990,21,277,0,65
1991,14,253,0,54
1992,23,341,0,68
1993,22,320,0,58
1994,22,311,1,57
1995,28,336,0,60
1996,29,337,0,60
1997,29,367,0,76
1998,23,361,0,70
1999,24,353,0,55
2000,22,361,0,71
2001,30,349,0,66
2002,28,335,0,74
2003,28,341,0,75
2004,25,329,0,74
2005,4,125,0,26
2006,25,358,0,70
2007,23,354,0,83
2008,23,355,0,82
2009,22,360,0,77
2010,22,357,0,81
2011,22,357,0,81
2012,22,356,0,82
2013,22,355,0,83
2014,22,356,0,83
2015,22,356,0,83
2016,21,356,0,82
2017,22,355,0,83
2018,22,354,0,84
2019,22,355,0,83
2020,24,310,0,49
2021,24,361,0,73
2022,24,361,0,73
2023,24,361,0,73
2024,23,368,0,59
2025,27,365,0,63
2026,23,369,0,64
2027,23,371,0,62
2028,23,369,0,64
2029,21,346,0,73
2030,30,364,0,58
2031,13,292,0,72
2032,24,362,0,63
2033,28,363,0,58
2034,30,357,0,62
2035,24,367,0,58
2036,24,362,0,63
2037,4,92,0,18
2038,25,375,0,66
2039,25,361,0,58
2040,25,361,0,60
2041,30,325,0,75
2042,29,341,0,67
2043,21,364,0,88
2044,21,366,0,86
2045,6,112,0,28
2046,26,343,0,74
2047,26,343,0,74
2048,25,343,0,74
2049,25,343,0,74
2050,27,342,0,74
2051,25,345,0,71
2052,25,346,0,72
2053,25,349,0,68
2054,20,348,0,69
2055,20,349,0,70
2056,21,349,0,69
2057,20,347,0,72
2058,21,367,0,85
2059,20,367,0,85
2060,24,347,0,55
2061,24,347,0,55
2062,24,346,0,55
2063,24,347,0,55
2064,24,347,0,55
2065,24,347,0,55
2066,24,347,0,55
2067,23,347,0,56
2068,24,347,0,55
2069,25,333,0,55
2070,24,347,0,55
2071,24,347,0,55
2072,24,347,0,55
2073,24,347,0,55
2074,24,346,0,56
2075,24,346,0,55
2076,24,347,0,55
2077,22,332,0,54
2078,25,346,0,55
2079,24,347,0,55
2080,23,371,0,58
2081,27,378,0,63
2082,25,364,0,71
2083,24,370,0,72
2084,26,367,0,72
2085,25,368,0,73
2086,26,368,0,72
2087,25,338,0,68
2088,24,372,0,56
2089,24,371,0,57
2090,27,335,0,62
2091,26,336,0,62
2092,26,337,0,61
2093,25,335,1,63
2094,26,338,0,60
2095,26,338,0,60
2096,24,340,0,60
2097,24,340,0,60
2098,23,320,0,50
2099,18,326,0,51
2100,27,370,0,61
2101,23,360,0,58
2102,27,332,0,76
2103,10,130,0,21
2104,7,134,0,20
2105,8,161,0,28
2106,6,150,0,30
2107,6,151,0,29
2108,7,112,0,18
2109,23,352,0,69
2110,24,352,0,68
2111,25,356,0,68
2112,29,351,0,69
2113,23,355,0,69
2114,22,356,0,69
2115,22,357,0,68
2116,24,355,0,69
2117,23,356,0,69
2118,24,355,0,69
2119,25,355,0,69
2120,23,355,0,69
2121,24,355,0,69
2122,23,354,0,70
2123,22,355,0,70
2124,22,355,0,70
2125,22,357,0,68
2126,23,356,0,68
2127,27,360,0,61
2128,24,357,0,67
2129,21,355,0,71
2130,15,314,0,66
2131,20,332,0,66
2132,15,315,0,66
2133,15,315,0,66
2134,10,216,0,42
2135,24,354,0,63
2136,29,360,0,68
2137,24,363,0,71
2138,24,361,0,73
2139,25,360,0,73
2140,24,361,0,73
2141,25,360,0,73
2142,25,358,0,75
2143,25,364,0,69
2144,24,361,0,73
2145,24,361,0,73
2146,24,360,0,74
2147,11,77,0,11
2148,24,371,1,60
2149,29,362,0,57
2150,24,341,0,69
2151,25,364,0,63
2152,18,341,0,73
2153,24,307,0,70
2154,22,305,0,68
2155,27,324,0,72
2156,23,352,0,62
2157,27,365,0,79
2158,26,363,0,83
2159,30,364,0,78
2160,28,365,0,79
2161,28,364,0,79
2162,24,377,0,65
2163,25,366,1,64
2164,4,118,0,24
2165,5,113,0,28
2166,32,350,0,79
2167,19,284,0,51
2168,20,300,0,57
2169,23,308,0,53
2170,17,301,0,50
2171,18,299,0,50
2172,20,307,0,52
2173,18,299,0,50
2174,20,307,0,53
2175,16,288,0,46
2176,23,346,0,71
2177,22,345,0,61
2178,18,329,0,59
2179,22,360,0,77
2180,29,332,1,72
2181,22,351,0,75
2182,15,267,0,64
2183,21,351,0,80
2184,23,306,0,72
2185,23,362,0,68
2186,23,359,0,58
2187,26,347,0,60
2188,26,356,0,62
2189,27,357,0,60
2190,20,317,0,55
2191,26,342,0,78
2192,24,320,1,63
2193,22,324,0,61
2194,22,336,0,57
2195,22,336,0,57
2196,21,351,0,85
2197,30,355,0,77
2198,28,357,0,78
2199,29,355,0,79
2200,25,351,0,54
2201,27,346,0,62
2202,19,336,0,56
2203,33,353,0,70
2204,23,350,0,82
2205,23,371,0,62
2206,24,346,0,69
2207,24,345,0,69
2208,24,346,0,69
2209,24,350,0,69
2210,24,349,0,69
2211,24,349,0,69
2212,22,355,0,81
2213,19,345,0,52
2214,30,353,0,65
2215,26,367,0,57
2216,25,361,0,63
2217,24,366,0,57
2218,26,367,0,55
2219,25,332,0,62
2220,29,362,0,71
2221,30,356,0,75
2222,24,342,0,58
2223,30,346,0,63
2224,23,345,4,72
2225,6,97,0,17
2226,5,92,0,23
2227,5,92,0,23
2228,5,95,0,19
2229,5,94,0,24
2230,5,95,0,23
2231,11,198,0,45
2232,29,372,0,60
2233,19,309,0,54
2234,19,178,1,41
2235,22,359,0,83
2236,23,333,0,64
2237,22,313,1,63
2238,25,364,0,60
2239,5,99,0,18
2240,5,104,0,20
2241,5,104,0,20
2242,6,103,0,19
2243,5,103,0,20
2244,10,234,0,57
2245,27,339,0,60
2246,18,347,0,53
2247,19,301,0,72
2248,17,323,0,62
2249,13,257,0,63
2250,13,252,0,68
2251,13,251,0,69
2252,16,312,0,72
2253,16,309,0,75
2254,17,313,0,76
2255,19,284,0,50
2256,19,274,0,60
2257,20,284,0,49
2258,18,270,0,66
2259,22,280,0,51
2260,17,273,0,64
2261,20,282,0,56
2262,20,282,0,56
2263,17,272,0,65
2264,19,284,0,50
2265,19,273,0,62
2266,18,278,0,59
2267,19,283,0,51
2268,13,218,0,46
2269,14,217,0,46
2270,31,354,0,75
2271,36,351,0,72
2272,18,288,0,52
2273,16,294,0,48
2274,20,286,0,48
2275,17,296,0,46
2276,22,282,0,50
2277,24,279,1,48
2278,23,253,0,44
2279,19,326,0,59
2280,19,327,0,48
2281,22,367,0,73
2282,17,272,0,65
2283,19,277,0,55
2284,20,271,0,63
2285,15,177,0,39
2286,12,144,0,31
2287,22,279,0,52
2288,18,273,0,62
2289,18,274,0,62
2290,19,274,0,60
2291,19,274,0,60
2292,17,274,0,63
2293,15,182,0,44
2294,24,356,0,76
2295,24,356,0,76
2296,24,359,0,74
2297,32,361,0,68
2298,23,327,0,58
2299,9,109,0,21
2300,6,108,0,18
2301,20,281,0,52
2302,21,280,0,52
2303,20,279,0,52
2304,20,281,0,52
2305,20,322,0,62
2306,20,334,0,60
2307,21,336,0,60
2308,21,341,0,57
2309,21,341,0,57
2310,20,322,0,58
2311,21,336,0,60
2312,20,322,0,58
2313,21,333,0,58
2314,21,336,0,60
2315,19,333,0,55
2316,20,334,0,60
2317,20,334,0,60
2318,20,325,0,59
2319,20,329,0,59
2320,21,338,0,59
2321,22,335,1,56
2322,19,333,0,63
2323,20,334,0,63
2324,21,338,0,56
2325,19,330,0,61
2326,19,323,0,59
2327,20,333,0,60
2328,21,331,1,56
2329,21,339,2,56
2330,21,332,0,60
2331,20,335,0,60
2332,8,133,0,24
2333,30,324,0,70
2334,21,327,0,61
2335,28,344,0,58
2336,22,365,0,72
2337,24,354,0,82
2338,22,367,0,77
2339,25,378,0,62
2340,21,329,1,68
2341,22,341,0,69
2342,23,304,0,70
2343,21,325,0,69
2344,17,310,1,63
2345,20,321,0,66
2346,22,347,0,70
2347,20,319,0,69
2348,22,342,0,68
2349,20,322,0,65
2350,21,322,0,64
2351,24,348,0,71
2352,22,342,0,71
2353,21,283,0,72
2354,25,353,0,82
2355,26,338,0,77
2356,24,348,0,77
2357,11,163,0,37
2358,16,171,0,39
2359,12,173,0,40
2360,10,159,0,37
2361,14,166,0,33
2362,26,371,0,61
2363,3,89,0,18
2364,17,313,0,64
2365,17,320,0,64
2366,20,331,2,68
2367,25,330,0,74
2368,27,327,1,71
2369,26,330,2,70
2370,25,329,0,74
2371,22,329,2,68
2372,27,358,0,71
2373,18,308,0,74
2374,26,367,1,59
2375,22,357,0,72
2376,28,361,0,73
2377,15,296,0,56
2378,15,296,0,56
2379,15,296,0,56
2380,15,298,0,54
2381,15,298,0,54
2382,29,335,0,60
2383,22,360,0,77
2384,22,357,0,81
2385,22,356,0,82
2386,22,355,0,83
2387,22,356,0,83
2388,26,311,0,55
2389,32,331,0,57
2390,17,331,0,63
2391,17,331,0,63
2392,29,365,0,68
2393,24,357,0,73
2394,33,357,0,66
2395,26,378,0,62
2396,25,381,0,60
2397,24,336,0,62
2398,19,335,0,57
2399,25,336,0,65
2400,25,343,0,58
2401,24,332,0,70
2402,29,366,0,68
2403,22,334,0,60
2404,23,338,0,60
2405,23,335,0,58
2406,29,342,0,58
2407,20,343,0,61
2408,18,317,0,60
2409,22,327,0,59
2410,19,338,0,57
2411,5,111,0,25
2412,32,326,1,70
2413,7,129,0,25
2414,6,101,0,17
2415,5,110,0,19
2416,6,125,0,20
2417,8,146,0,26
2418,5,100,1,18
2419,9,128,0,22
2420,5,149,0,26
2421,6,138,0,25
2422,5,112,0,19
2423,8,146,0,26
2424,19,285,0,49
2425,19,285,0,49
2426,19,281,0,53
2427,19,282,0,52
2428,22,278,1,66
2429,22,297,0,70
2430,22,319,1,58
2431,31,361,0,65
2432,12,206,0,38
2433,22,369,0,72
2434,22,367,0,72
2435,31,360,0,71
2436,24,351,0,54
2437,27,334,0,75
2438,23,374,0,59
2439,24,370,0,62
2440,23,371,0,62
2441,23,371,0,62
2442,24,374,0,58
2443,25,368,0,63
2444,24,367,0,65
2445,19,319,0,55
2446,22,356,0,64
2447,24,343,0,63
2448,23,353,0,74
2449,26,358,0,65
2450,24,366,0,60
2451,23,367,0,60
2452,24,367,0,58
2453,23,362,0,64
2454,23,364,0,62
2455,27,362,0,58
2456,23,365,0,64
2457,24,370,0,56
2458,23,364,0,63
2459,24,347,2,62
2460,25,348,0,60
2461,24,336,0,68
2462,24,359,0,63
2463,25,365,0,61
2464,23,355,0,61
2465,24,343,0,58
2466,24,362,0,63
2467,24,351,0,73
2468,23,353,0,62
2469,22,329,0,60
2470,32,350,0,57
2471,23,336,0,54
2472,25,341,0,60
2473,26,342,3,55
2474,24,347,0,55
2475,24,346,0,55
2476,23,346,0,57
2477,25,331,0,57
2478,23,336,0,54
2479,24,340,0,62
2480,25,346,0,55
2481,26,345,0,55
2482,24,341,0,61
2483,24,345,0,57
2484,25,342,0,53
2485,24,343,2,57
2486,23,342,2,59
2487,24,341,2,59
2488,24,343,0,59
2489,24,344,0,58
2490,24,342,0,60
2491,22,339,0,63
2492,23,357,0,56
2493,23,346,0,61
2494,21,337,0,57
2495,22,344,0,63
2496,23,335,0,58
2497,21,329,0,56
2498,18,331,0,52
2499,21,341,0,55
2500,21,343,0,57
2501,20,328,0,57
2502,26,333,0,62
2503,24,357,0,57
2504,22,343,0,62
2505,24,349,0,62
2506,23,339,0,64
2507,23,344,0,56
2508,22,349,0,59
2509,22,338,0,63
2510,19,330,0,54
2511,22,333,0,58
2512,22,343,0,52
2513,24,333,0,53
2514,22,337,0,57
2515,22,342,0,62
2516,22,342,0,57
2517,24,376,0,58
2518,23,376,0,59
2519,24,373,0,61
2520,25,370,0,63
2521,13,262,2,43
2522,23,378,0,57
2523,29,366,0,62
2524,24,377,0,57
2525,24,370,0,64
2526,24,370,0,64
2527,24,370,0,64
2528,25,371,0,62
2529,24,377,0,57
2530,23,374,0,61
2531,24,370,0,64
2532,26,374,0,58
2533,23,370,0,65
2534,23,376,0,59
2535,24,373,0,61
2536,23,338,0,59
2537,21,312,0,56
2538,24,353,0,58
2539,19,281,0,48
2540,24,353,0,58
2541,24,376,0,58
2542,29,330,1,54
2543,24,338,0,55
2544,26,335,1,55
2545,25,325,1,63
2546,22,331,6,54
2547,21,340,0,56
2548,26,333,1,57
2549,23,337,2,54
2550,21,327,4,61
2551,20,337,4,55
2552,22,338,1,54
2553,21,331,3,61
2554,22,340,0,54
2555,22,338,1,54
2556,29,325,2,59
2557,22,330,2,61
2558,24,328,3,60
2559,23,338,1,55
2560,26,337,1,53
2561,23,330,1,63
2562,22,335,1,59
2563,22,337,0,57
2564,25,330,0,61
2565,22,343,0,52
2566,21,338,1,57
2567,23,341,0,53
2568,22,339,0,55
2569,23,335,0,59
2570,22,337,0,58
2571,22,334,1,60
2572,25,335,0,57
2573,30,326,6,55
2574,22,339,0,56
2575,22,336,1,58
2576,21,343,0,53
2577,22,335,0,60
2578,22,340,0,55
2579,21,335,0,60
2580,21,338,0,58
2581,21,342,0,54
2582,23,337,0,57
2583,23,341,0,53
2584,22,335,0,59
2585,23,342,0,52
2586,22,341,0,53
2587,22,336,0,59
2588,24,333,1,59
2589,22,336,0,59
2590,22,334,1,60
2591,22,339,0,56
2592,25,333,0,59
2593,22,335,1,59
2594,22,337,0,58
2595,21,337,0,59
2596,24,346,0,58
2597,25,344,1,54
2598,20,335,0,61
2599,23,346,0,55
2600,21,347,0,59
2601,22,347,0,58
2602,22,347,0,54
2603,18,332,0,49
2604,18,328,0,53
2605,19,335,0,57
2606,18,337,0,51
2607,19,332,0,55
2608,19,329,0,56
2609,19,334,0,53
2610,18,330,0,51
2611,19,321,0,59
2612,20,339,0,54
2613,19,333,0,57
2614,18,336,0,53
2615,26,348,0,61
2616,25,333,0,60
2617,24,342,0,64
2618,19,328,0,59
2619,18,329,0,59
2620,19,325,0,57
2621,19,329,0,59
2622,19,331,0,53
2623,19,325,0,57
2624,23,329,0,59
2625,19,339,0,57
2626,20,333,0,61
2627,26,330,0,58
